id,name,is_bot,roles
706710703834398751,tata,False,"(957854915227697163, 1018872874217508924, 957854915210915870, 957854915194126336)"
757903841747271690,thao89,False,"(957854915194126339, 957854915194126336)"
898482024426381322,,False,"(957854915227697162, 957854915194126336)"
1185023478320087176,Luong Viet Ha,False,"(957854915194126339, 957854915194126336)"
983323496685920336,Thư-ph,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
786890250009837598,NgocPhu,False,"(957854915227697163, 957854915210915870, 957854915194126336)"
959334560498323506,Duy Dang_DS,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
1214150809198272546,Mỹ Quân,False,"(957854915194126339, 957854915194126336)"
1135103235032613025,Phi,False,"(957854915227697163, 957854915194126336)"
753879462185140294,Khoa Phùng,False,"(957854915194126339, 957854915194126336)"
959359826712997898,,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
949502763979636777,Phương Anh,False,"(957854915194126339, 957854915194126336)"
998437220572725309,minhdao,False,"(957854915194126339, 957854915194126336)"
885411040647602236,HarrySon,False,"(973873459945959424, 957854915210915875, 957854915210915877, 957854915227697162, 1194665960376901773, 1126099899696562296, 957854915194126336)"
929212781083901972,t_perhaps,False,"(957854915194126339, 957854915194126336)"
887967715057365012,,False,"(957854915194126339, 957854915194126336)"
1125418784837079060,Thu Hương - DS,False,"(957854915194126339, 957854915194126336)"
1170324840436215839,Duy,False,"(957854915194126339, 957854915194126336)"
852201838061027399,✨Thao✨,False,"(957854915194126339, 957854915194126336)"
361876066408726528,Hayata,False,"(957854915194126339, 957854915194126336)"
997513038238318712,My Dung Hoang,False,"(957854915194126339, 957854915194126336)"
275229805111148545,cún khủng long,False,"(957854915194126339, 957854915194126336)"
1192665537357037619,Jeanie,False,"(957854915194126339, 957854915194126336)"
332158310503677953,Chon,False,"(957854915210915872, 957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
872781096541106187,AustinQuangNguyen,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
1184055264421347358,Selena,False,"(957854915194126339, 957854915194126336)"
1009811577811251331,tranphungan,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
969206546041036890,QuangVinh_DS,False,"(957854915194126339, 957854915194126336)"
870433033017229362,Joeyyy,False,"(1087359176323383368, 957854915194126339, 957854915194126336)"
906457648298332191,kimvinh1,False,"(957854915194126339, 957854915194126336)"
183352963014721536,,True,"(957854915194126336,)"
221844975317417984,Nanakoro,False,"(957854915194126339, 957854915194126336)"
1162253232094068747,Mai Vi,False,"(957854915194126339, 957854915194126336)"
909460933628272711,Thao,False,"(957854915194126339, 957854915194126336)"
758535348623376385,Trung Ngo,False,"(957854915227697163, 957854915210915870, 957854915194126336)"
1175824488974266490,Trúc,False,"(957854915194126339, 957854915194126336)"
871047109212778546,Hạ Vy,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
1140589416629415957,Van Anh,False,"(957854915194126339, 957854915194126336)"
1142755025999908866,KhanhLinh Tran,False,"(957854915194126339, 957854915194126336)"
764132579976020010,Trung DS,False,"(957854915194126339, 957854915194126336)"
295244259181854721,CowBiBo,False,"(957854915194126339, 957854915194126336)"
706149434190200884,meiz,False,"(957854915194126339, 957854915194126336)"
844414384201007174,An DS,False,"(957854915194126339, 957854915194126336)"
905016086041329694,CrossKaizer,False,"(957854915194126339, 957854915194126336)"
920975158125133915,Trang Pham (92),False,"(957854915194126339, 957854915194126336)"
1210814753572782160,Thanh Hiền,False,"(957854915194126339, 957854915194126336)"
994541420838912030,,False,"(957854915227697162, 957854915210915870, 957854915194126336)"
1082281946031333487,huyentn,False,"(957854915194126339, 957854915194126336)"
757260542506303549,Phương Anh,False,"(957854915194126339, 957854915194126336)"
1180129856684564511,Thanh Nhã,False,"(957854915194126339, 957854915194126336)"
865637879132061708,Bách,False,"(957854915194126339, 957854915194126336)"
471957727753666561,An Nguyen Thanh,False,"(957854915227697163, 957854915194126336)"
1111642982500814878,cuchoang,False,"(957854915194126339, 957854915194126336)"
756165644554338437,nguyenhoang,False,"(957854915194126339, 957854915194126336)"
1214095592372969505,Sarah,False,"(957854915227697162, 957854915194126339, 957854915194126336)"
985565105339113583,,False,"(957854915194126339, 957854915194126336)"
373159632232775681,Morty,False,"(957854915194126339, 957854915194126336)"
1179626956107567134,Ngọc,False,"(957854915194126339, 957854915194126336)"
1142856528181858304,Kim,False,"(957854915194126339, 957854915194126336)"
328471412689862657,Tuấn Nguyễn,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
840069569057652737,minhvu,False,"(957854915194126339, 957854915194126336)"
952771487784382515,cuongtran2907,False,"(957854915194126339, 957854915194126336)"
1132522774523564042,Mai Lộc,False,"(1126099899696562296, 957854915194126339, 957854915194126336)"
1185235333122621472,Nam Thanh,False,"(957854915194126339, 957854915194126336)"
1150667536048853032,Nhung Pham,False,"(957854915194126339, 957854915194126336)"
1135325096077180961,Ánh.0194 (Andie),False,"(957854915194126339, 957854915194126336)"
986278651941236776,tupham,False,"(957854915227697163, 957854915210915870, 957854915194126336)"
867417326751711252,,False,"(957854915194126339, 1092437472253857852, 957854915194126336)"
899548694905516073,Nhi,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
1097476454125670430,Hien Le,False,"(1097364307550949521, 957854915194126339, 957854915194126336)"
897861128787460146,Ngọc Minh 😇😸,False,"(957854915194126339, 957854915194126336)"
984301204198797342,Hientran,False,"(957854915227697162, 957854915194126336)"
930513774018977862,vietn523,False,"(957854915227697162, 957854915194126336)"
867459369254518784,stvntdm,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
548888131944841216,Tran Manh Thang - DS,False,"(957854915227697163, 957854915194126336)"
786592020289290242,,False,"(957854915194126339, 957854915194126336)"
757600620097044480,Mê âm đạo sĩ,False,"(957854915194126339, 957854915194126336)"
895622727996670002,Nhớ - OiLaChoi,False,"(957854915194126339, 957854915194126336)"
988322893513519177,Lam,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
1142384871172481024,Quyen DAE,False,"(957854915194126339, 957854915194126336)"
678533745204264992,Ngan Kieu DS,False,"(957854915194126339, 957854915194126336)"
1202520042626089000,Suphanut,False,"(957854915194126339, 957854915194126336)"
761969047226155028,ThaoNguyen,False,"(957854915227697163, 957854915210915870, 957854915194126336)"
775968414824923136,Quynhtho,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
1008720862523969596,Mạnh Tuấn,False,"(957854915194126339, 957854915194126336)"
779558104403542037,Chloe_Nguyen,False,"(957854915227697163, 957854915210915870, 957854915194126336)"
941986966877118485,Ngo Tung,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
1102589825120477277,dhbinh1221,False,"(957854915194126339, 957854915194126336)"
418690734904836119,thi,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
1021268805692952646,Tuyennguyen0386,False,"(957854915194126339, 957854915194126336)"
823506345852272640,Hà Yên,False,"(957854915227697163, 957854915210915870, 957854915194126336)"
1124990514605854800,Margaret - DS,False,"(957854915194126339, 957854915194126336)"
1019089869512904794,Hồng Đoan,False,"(1018872874217508924, 957854915194126336)"
852406917854920735,Nhat Duy,False,"(957854915194126339, 957854915194126336)"
1031447771405885490,linhlinh2204,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
1019469477953421322,Trang -DS,False,"(1018872874217508924, 957854915194126336)"
931124596927791135,bmh,False,"(957854915227697163, 957854915194126336)"
758354556412493845,nmtmike,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
430916403642630144,Quan Tran,False,"(957854915227697163, 957854915210915870, 957854915194126336)"
406467560423424011,GunT,False,"(957854915194126339, 957854915194126336)"
873398014125932544,Hannie 🌸,False,"(973873459945959424, 957854915194126337, 957854915194126338, 1087359176323383368, 957854915227697162, 957854915194126336)"
1207988175394316299,Quỳnh Thư,False,"(957854915194126339, 957854915194126336)"
1104991637773492264,tiendoannt,False,"(957854915194126339, 957854915194126336)"
1217419069918150720,Phat MX,False,"(957854915194126339, 957854915194126336)"
1197075045080633428,Truc Ly,False,"(957854915194126339, 957854915194126336)"
1004649305522581565,Thuy Duong,False,"(957854915227697162, 957854915194126336)"
385801013736636418,Viet PK,False,"(957854915194126339, 957854915194126336)"
1130415467161468948,Thuy An Lam - DS,False,"(1126099899696562296, 957854915194126339, 957854915194126336)"
1208078269740621915,Ngan Ly,False,"(957854915194126339, 957854915194126336)"
904193128326656030,,False,"(957854915194126339, 957854915194126336)"
695917229321224204,krystalmai,False,"(957854915227697162, 957854915194126336)"
1113669573980459059,Han Vu,False,"(957854915227697163, 957854915194126336)"
1060832559161942106,,False,"(957854915210915872, 957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
202737319273431040,Wie,False,"(957854915194126339, 957854915194126336)"
1043726050879873155,Van Anh,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
640041306575601665,wAry,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
1214048985925296132,Khánh Tuyền,False,"(957854915194126339, 957854915194126336)"
758709211868823565,,False,"(957854915194126339, 957854915194126336)"
1142745169775562773,Thuong/Jade_DS,False,"(957854915194126339, 957854915194126336)"
391161921362984960,Quang Diện,False,"(957854915194126339, 957854915194126336)"
1132328568983142520,MaiLoc_1802,False,"(957854915194126339, 957854915194126336)"
404122366621384706,Dzũng Nguyễn,False,"(957854915227697162, 957854915194126339, 957854915210915870, 957854915194126336)"
1197739585564835861,Linhlinh DS,False,"(957854915194126339, 957854915194126336)"
1150396201137610813,Ly Ngoc Thanh,False,"(957854915194126339, 957854915194126336)"
426996378510557184,LamborChinese,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
1062004575957172304,Tố Khanh,False,"(957854915194126339, 957854915194126336)"
1170993412762247231,PHAN VAN THOAI,False,"(957854915194126339, 957854915194126336)"
888369994356908052,Mai2808,False,"(957854915194126338, 957854915210915870, 957854915194126336)"
1163378090970460160,Ginm,False,"(957854915194126339, 957854915194126336)"
866567017134030850,MinhNNT,False,"(957854915210915872, 973873459945959424, 957854915194126338, 957854915227697163, 957854915210915870, 957854915210915871, 957854915194126336)"
902500240379240489,Zuckurry,False,"(957854915194126339, 957854915194126336)"
1197756638833152082,Sol,False,"(957854915194126339, 957854915194126336)"
907876772954140673,REM,False,"(957854915194126339, 957854915194126336)"
913984380660219905,QUOC BUU,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
366135092583727117,rimn,False,"(957854915227697162, 957854915194126336)"
937348199763550228,Reiiiiiiiii,False,"(957854915194126339, 957854915194126336)"
1135407577308594218,van,False,"(957854915194126339, 957854915194126336)"
1034490133690470502,Cuong Nguyen,False,"(957854915194126339, 957854915194126336)"
1224900958685888653,Nguyen Tram,False,"(957854915194126339, 957854915194126336)"
908351553436516362,lalalalala,False,"(957854915194126339, 957854915194126336)"
944433302192926720,Hin,False,"(957854915194126339, 957854915194126336)"
886944940125454346,hiep,False,"(957854915194126339, 957854915194126336)"
1209759097847808072,Bảo Hân,False,"(957854915194126339, 957854915194126336)"
799663797270872095,Lam Ngo,False,"(973873459945959424, 957854915227697162, 957854915227697163, 1194665960376901773, 1126099899696562296, 973873460411506719, 957854915210915870, 957854915210915871, 957854915194126336)"
1017964555822973018,Thien An,False,"(957854915194126339, 957854915194126336)"
565891082815012874,Duc_ltm,False,"(957854915227697163, 957854915194126336)"
1223951665887973457,QuanLe,False,"(957854915194126339, 957854915194126336)"
830530156048285716,,True,"(958299243255320609, 957854915227697164, 957854915194126336)"
368105370532577280,,True,"(1004256661826961410, 957854915194126339, 957854915194126336)"
882541307556417557,Hong DS,False,"(957854915194126339, 957854915194126336)"
489451033974538240,dragonoid0811,False,"(957854915194126339, 957854915194126336)"
971771036251070474,Khue Tran,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
990992466595430501,phuonglanhara,False,"(957854915210915872, 957854915210915873, 957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
1097467166879666218,Son Vo,False,"(1097364307550949521, 957854915194126339, 957854915194126336)"
323384222075322368,khng ngng,False,"(957854915194126339, 957854915194126336)"
1218124015663583355,Đặng Thanh Tùng,False,"(957854915194126339, 957854915194126336)"
1163679189212340335,jenny1234,False,"(957854915194126339, 957854915194126336)"
1001118007948488776,Trang Tr,False,"(957854915210915872, 957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
1077859463937142886,phuonganh,False,"(957854915194126339, 957854915194126336)"
833342843018805292,phuchoangle,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
1216581902505349231,Kevin Thai,False,"(957854915194126339, 957854915194126336)"
475115531746410497,,False,"(957854915227697163, 957854915210915870, 957854915194126336)"
910792416020291614,,False,"(957854915227697163, 957854915194126336)"
1034507805375340646,luckrolling,False,"(957854915194126339, 957854915194126336)"
1197459570222714951,Tran Minh Hieu,False,"(957854915194126339, 957854915194126336)"
962624035815034890,,False,"(957854915227697163, 957854915210915870, 957854915194126336)"
1157246316804587520,VyPhan,False,"(957854915194126339, 957854915194126336)"
968037242473947197,cam le,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
767099094589898783,Kevin Nguyen | TTT 🇻🇳,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
1225375931300970556,,True,"(1225376633159159858, 957854915194126339, 957854915194126336)"
1018871801272602734,Thy Cao,False,"(1018872874217508924, 957854915194126336)"
1032281266608939018,huynhbao,False,"(957854915194126339, 957854915194126336)"
320953043531071499,BeluKotu,False,"(957854915194126339, 957854915194126336)"
726301874348621865,ptran1203,False,"(957854915227697163, 957854915194126336)"
994888756094042152,Nguyên Công Hậu,False,"(957854915227697163, 957854915210915870, 957854915194126336)"
873528451141894154,Thịnh,False,"(957854915194126339, 957854915194126336)"
1209065970614927400,Ân Ânn,False,"(957854915194126339, 957854915194126336)"
868151048911593573,Tiểu Mẫn,False,"(957854915194126339, 957854915194126336)"
407066470464356363,Khoa,False,"(957854915194126339, 957854915194126336)"
1074975237323624478,Lily (Duong) Nguyen,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
914065726279675985,TanPhuoc,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
1214041211183038504,Chi Trieu,False,"(957854915194126339, 957854915194126336)"
760879331630907464,,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
1154691072665067600,Micky Huynh,False,"(957854915194126337, 957854915227697162, 957854915194126336)"
859782454294216714,Denny,False,"(957854915194126339, 957854915194126336)"
873217486500298862,Ngan.Tran,False,"(957854915227697162, 957854915194126336)"
1091722285926330449,MinhNH,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
1197556518040641566,Duy Nguyen,False,"(957854915194126339, 957854915194126336)"
330568623997583360,t.c.t.t,False,"(957854915227697163, 957854915210915870, 957854915194126336)"
916496422587744327,,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
765485996707676160,skyisblue,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
1015623306990338220,Huyền Thanh,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
1169909429257375776,Bao Tram,False,"(957854915194126339, 957854915194126336)"
1179333853962305616,Ngan Pham,False,"(957854915194126339, 957854915194126336)"
184405311681986560,,True,"(957854915194126336,)"
600253623435264020,Anh Nguyễn,False,"(957854915194126339, 957854915194126336)"
1034783527117533184,,True,"(1034786476925386814, 957854915194126336)"
586223126136750110,Huy Hoàng,False,"(957854915194126339, 957854915194126336)"
470078821371215892,Kieu Huy - DS,False,"(957854915194126339, 957854915194126336)"
504876330148429824,binhhaha,False,"(957854915194126339, 957854915194126336)"
1031220869466439820,vietnghia170197,False,"(957854915194126339, 957854915194126336)"
1225446818968764457,Trang Le,False,"(957854915194126339, 957854915194126336)"
1120324456695476366,Nhân Hào,False,"(957854915194126339, 957854915194126336)"
1097031083243098235,Hieu,False,"(1097364307550949521, 957854915194126339, 957854915194126336)"
467738548452196362,Claudia,False,"(957854915227697162, 957854915194126336)"
818769438752636958,Doris,False,"(957854915194126339, 957854915194126336)"
1175060999628410902,Phạm Bá Cường,False,"(957854915194126339, 957854915194126336)"
821009644381143041,CoderSchool-Trang,False,"(957854915227697162, 957854915194126336)"
1030402794777219093,Sáng,False,"(957854915227697163, 957854915194126336)"
567383216831332352,sonnguyen,False,"(957854915194126339, 957854915194126336)"
952835115262820352,Sumiheo,False,"(957854915210915872, 957854915194126337, 957854915194126339, 1087359176323383368, 957854915227697162, 957854915210915871, 957854915210915870, 973873460411506719, 957854915194126336)"
986474746780745758,Quí Trần,False,"(957854915194126339, 957854915194126336)"
993511668481011752,Uyen Tran,False,"(957854915194126339, 957854915194126336)"
1217729196508450868,Ngọc Châu,False,"(957854915194126339, 957854915194126336)"
1104304731024793602,Bách Phan,False,"(957854915194126339, 957854915194126336)"
579005750064578580,DarthAnDreW,False,"(957854915194126339, 957854915194126336)"
1060108692990734366,Hue,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
952123268024897556,Hoa Nguyen_DS,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
961636003502755910,,False,"(957854915227697163, 957854915194126336)"
1170018899484479558,Mai Phan,False,"(957854915194126339, 957854915194126336)"
1179453252522229826,Mr P,False,"(957854915194126339, 957854915194126336)"
1150680267309207592,mr. Neo,False,"(957854915194126339, 957854915194126336)"
1114172543222435860,Duy Phương,False,"(957854915194126339, 957854915194126336)"
1004632454172246117,Thu Dau,False,"(957854915194126339, 957854915194126336)"
1015266070526955673,Thanh Hiền,False,"(957854915210915872, 957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
703412373159149638,phucnsp,False,"(957854915227697163, 957854915194126336)"
568831655087964160,Tat Tran,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
959409946687062068,,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
1128262757310013481,Tr.Hu.Lan,False,"(957854915194126339, 957854915194126336)"
886980879468081264,Anh Nguyen,False,"(957854915194126339, 957854915194126336)"
756147653745573909,bichthao28 DS,False,"(957854915194126339, 957854915194126336)"
973894505872912425,Tea 🌱,False,"(957854915227697162, 957854915194126336)"
1036179613971386439,,False,"(957854915194126339, 957854915194126336)"
1198183951773208586,Hoang Dang,False,"(957854915194126339, 957854915194126336)"
159985870458322944,,True,"(957854915227697164, 957869362361016333, 957854915194126336)"
1205519074528854117,Luna,False,"(957854915194126339, 957854915194126336)"
754586847216140300,Sang Dang,False,"(957854915194126339, 1194665960376901773, 957854915194126336)"
371060108572098564,Minh Ngo,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
1146152597410033715,Hien,False,"(957854915227697163, 957854915194126336)"
891277487907155979,kimhoang279,False,"(957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
856199980946292736,,False,"(957854915194126339, 957854915194126336)"
973255287165288499,Minh Luong,False,"(957854915194126339, 957854915194126336)"
654192261633933361,itBoy19,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
638377022527242240,nhanphan,False,"(973873459945959424, 957854915227697162, 957854915194126336)"
739881666558034080,Alice,False,"(957854915210915872, 957854915210915873, 973873459945959424, 957854915227697162, 957854915210915871, 957854915210915870, 973873460411506719, 957854915194126336)"
885892407697235975,Hoang Tong,False,"(957854915210915872, 957854915210915873, 957854915194126339, 957854915210915870, 957854915210915871, 957854915194126336)"
1162405844412022834,Fiona_nnmt,False,"(957854915194126339, 957854915194126336)"
1155791644046655548,Dieu Linh (CoderSchool),False,"(957854915194126337, 957854915227697162, 957854915194126336)"
1140164244428562514,Charlie H.,False,"(957854915194126339, 957854915194126336)"
973230824050819082,,False,"(957854915194126339, 957854915194126336)"
745299661350240376,,False,"(957854915194126339, 957854915194126336)"
855816804970922017,ghgggg,False,"(957854915227697163, 957854915210915870, 957854915194126336)"
1209092451072213023,Bảo Hân,False,"(957854915194126339, 957854915194126336)"
782194602102095912,Mai Nguyen,False,"(957854915194126339, 957854915194126336)"
361909741817167872,DeStalin👑,False,"(957854915194126339, 957854915194126336)"
689830253690093695,Tuấn Khang,False,"(957854915194126339, 957854915194126336)"
937566357149581353,,False,"(957854915194126339, 1092437472253857852, 957854915194126336)"
1090750875212992632,Cheri,False,"(957854915194126339, 957854915194126336)"
1130344702332375130,Nguyên Nguyễn,False,"(957854915194126339, 957854915194126336)"
1149672789356318842,Trinh,False,"(957854915194126339, 957854915194126336)"
815706256463364116,Obi-Wan,False,"(957854915194126337, 957854915194126338, 957854915227697162, 957854915227697163, 1194665960376901773, 957854915194126336)"
1212300549689442384,Vy Trần-CoderSchool,False,"(957854915194126339, 957854915194126336)"
920905928751067177,Phuong,False,"(957854915194126339, 957854915194126336)"
702350785224114237,Nguyen Tri Thuc,False,"(957854915194126339, 957854915194126336)"
1169890219781263390,Tommy Do,False,"(957854915194126339, 957854915194126336)"
867595933776740373,Kimquyen2212,False,"(957854915194126339, 957854915194126336)"
1192689425222738013,Ngô Thuy,False,"(957854915194126339, 957854915194126336)"
1202516794192175125,Patcha,False,"(957854915194126339, 957854915194126336)"
607783914873815061,Tam,False,"(957854915194126339, 957854915194126336)"
1150663352369033277,Van Nguyen,False,"(957854915194126339, 957854915194126336)"
936929561302675456,,True,"(1040053215108009986, 957854915194126336)"
1197756723776208936,Vi,False,"(957854915194126339, 957854915194126336)"
1133580542139445258,Hue Man,False,"(957854915194126339, 957854915194126336)"
959358170462048256,Trang,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
739467631119302778,Nhật Huy,False,"(957854915194126339, 957854915194126336)"
322990339143106573,Eldo,False,"(957854915194126339, 957854915194126336)"
813622773552381993,Johnny Huynh,False,"(957854915194126339, 957854915210915870, 957854915194126336)"
1142477711055527997,Linh,False,"(957854915194126339, 957854915194126336)"
1159821459078783047,R00lc!3,False,"(957854915194126339, 957854915194126336)"
1076376975628832778,Nguyên-DS,False,"(957854915194126339, 957854915194126336)"
1008673711701893190,hangmun,False,"(957854915194126336,)"
1143065544954740757,lushie.d,False,"(957854915194126336,)"
1208779898517332028,Quỳnh Thư,False,"(957854915194126336,)"
1129313088773050418,bmh,False,"(957854915194126336,)"
1039173090619428955,Bùi Ngọc Hành-DS,False,"(957854915194126336,)"
1222899777713475677,Khánh,False,"(957854915194126336,)"
1019091826340282389,Vũ Hoàng Hải,False,"(957854915194126336,)"
1061068374983065650,uqthaoho,False,"(957854915194126336,)"
921311254646243348,Minh Duyen,False,"(957854915194126336,)"
1053313878282469448,Austin Quang Nguyen,False,"(957854915194126336,)"
979352791367696394,zombie,False,"(957854915194126336,)"
1221660889254461580,Louci,False,"(957854915194126336,)"
971779608678641664,Kass,False,"(957854915194126336,)"
1018869875868962896,huygnut,False,"(957854915194126336,)"
1009767762052264007,hanhhiu93,False,"(957854915194126336,)"
1146350237657612338,Ngan Do _ Coderschool,False,"(957854915194126336,)"
992419719434993785,kimhoang279,False,"(957854915194126336,)"
716550770404884541,GnauqeL,False,"(957854915194126336,)"
1179333996128243774,ValerieHoang,False,"(957854915194126336,)"
1007289128083280023,HaiVu,False,"(957854915194126336,)"
1192743406879911998,Bảo Nguyễn,False,"(957854915194126336,)"
1225417364875776031,izynee_,False,"(957854915194126336,)"
767002274496643072,Nikko,False,"(957854915194126336,)"
772794557611114496,Chinh,False,"(957854915194126336,)"
991038539905007636,Ann Ngo,False,"(957854915194126336,)"
1008734690624151576,Nguyễn Tư Diễn,False,"(957854915194126336,)"
936679890768506891,LeNguyenKhang,False,"(957854915194126336,)"
1197749857255952404,Tuyền,False,"(957854915194126336,)"
756170888725921814,Ân Đỗ,False,"(957854915194126336,)"
1082580671442194462,huyentn,False,"(957854915194126336,)"
1176054900132691981,Michae,False,"(957854915194126336,)"
1007186759890780210,Nguyen Minh Anh,False,"(957854915194126336,)"
1163311644542255134,Fiona,False,"(957854915194126336,)"
1185392961958195350,Uyên,False,"(957854915194126336,)"
1163685247905439855,Jenny171023,False,"(957854915194126336,)"
1197492362667118615,Mai Anh,False,"(957854915194126336,)"
970884594847080508,Trieu,False,"(957854915194126336,)"
1097514245396115456,Dai Nguyen,False,"(957854915194126336,)"
1169906544591241237,Jasmine,False,"(957854915194126336,)"
451324195603873792,TheLord,False,"(957854915194126336,)"
1020600529765793877,lulutata1212,False,"(957854915194126336,)"
1170233283091628063,lan,False,"(957854915194126336,)"
1163449251314012260,thao89,False,"(957854915194126336,)"
881195980790300754,truongthikimcuc,False,"(957854915194126336,)"
990900506207600640,,True,"(957854915194126336,)"
1223960567643901983,QuanLe,False,"(957854915194126336,)"
1075379562323640330,Phuel_2805,False,"(957854915194126336,)"
1166203649127633026,Hai Au,False,"(957854915194126336,)"
1002860829504458893,Tan_Phuoc,False,"(957854915194126336,)"
1137904295501635645,Quynh Doan,False,"(957854915194126336,)"
826330447188852756,,False,"(957854915194126336,)"
1143090942748921916,cuc hoang,False,"(957854915194126336,)"
1015485565531082862,Dũng Nguyễn,False,"(957854915194126336,)"
1197739210266919033,Linh Quan,False,"(957854915194126336,)"
1180410190969974815,Dangkhoa1301,False,"(957854915194126336,)"
1179368993564409881,Huong Nguyen,False,"(957854915194126336,)"
1198245821720830023,Dung M,False,"(957854915194126336,)"
1169922148169683087,Huong Hannah,False,"(957854915194126336,)"
1016322958333067314,quynh1331,False,"(957854915194126336,)"
1194856693880856628,Sophie,False,"(957854915194126336,)"
1008740934462222469,Phương Nam,False,"(957854915194126336,)"
691548851253018625,chem1st,False,"(957854915194126336,)"
1120328616924958752,Hào,False,"(957854915194126336,)"
987027225519992853,Jazmin Phan,False,"(957854915194126336,)"
1092242935447310447,Nhut,False,"(957854915194126336,)"
1209742709812764734,Bảo Hân,False,"(957854915194126336,)"
1143173944233431160,Kim,False,"(957854915194126336,)"
1008732551076122734,Nguyễn Tư Diễn,False,"(957854915194126336,)"
988299760207265873,Thảo Trần,False,"(957854915194126336,)"
1204315524989980783,Viet,False,"(957854915194126336,)"
1054339169901625344,Son Vo,False,"(957854915194126336,)"
991651740833296464,dinhgent,False,"(957854915194126336,)"
1218124650085744661,Đặng Thanh Tùng,False,"(957854915194126336,)"
988848409228234752,Thuy,False,"(957854915194126336,)"
953225396910960650,hoangdang,False,"(957854915194126336,)"
